ess_criterion,habitual_tendency,repetition,episode,n_samples
500,0.1,1,23,25649
500,0.1,1,24,25250
500,0.1,1,25,24115
500,0.1,1,26,29648
500,0.1,1,27,24517
500,0.1,1,28,22501
500,0.1,1,29,25622
500,0.1,1,30,26018
500,0.1,1,31,21446
500,0.1,1,32,24486
500,0.1,1,33,29529
500,0.1,1,34,20652
500,0.1,1,35,22539
500,0.1,1,36,19516
500,0.1,1,37,21592
500,0.1,1,38,21590
500,0.1,1,39,20748
500,0.1,1,40,23934
500,0.1,1,41,20619
500,0.1,1,42,21337
500,0.1,1,43,20497
500,0.1,1,44,14921
500,0.1,1,45,20532
500,0.1,1,46,25998
500,0.1,1,47,20336
500,0.1,1,48,23369
500,0.1,1,49,18983
500,0.1,1,50,20908
500,0.1,2,1,32648
500,0.1,2,2,33605
500,0.1,2,3,27644
500,0.1,2,4,30717
500,0.1,2,5,40482
500,0.1,2,6,30544
500,0.1,2,7,27782
500,0.1,2,8,36618
500,0.1,2,9,27048
500,0.1,2,10,37967
500,0.1,2,11,27089
500,0.1,2,12,28547
500,0.1,2,13,23270
500,0.1,2,14,34839
500,0.1,2,15,30611
500,0.1,2,16,26206
500,0.1,2,17,30593
500,0.1,2,18,37905
500,0.1,2,19,42064
500,0.1,2,20,23166
500,0.1,2,21,35333
500,0.1,2,22,27155
500,0.1,2,23,21351
500,0.1,2,24,21182
500,0.1,2,25,36934
500,0.1,2,26,23414
500,0.1,2,27,28416
500,0.1,2,28,23855
500,0.1,2,29,24673
500,0.1,2,30,26668
500,0.1,2,31,28594
500,0.1,2,32,22439
500,0.1,2,33,29510
500,0.1,2,34,24843
500,0.1,2,35,24586
500,0.1,2,36,27080
500,0.1,2,37,30538
500,0.1,2,38,24895
500,0.1,2,39,19300
500,0.1,2,40,19759
500,0.1,2,41,19143
500,0.1,2,42,24283
500,0.1,2,43,23483
500,0.1,2,44,19150
500,0.1,2,45,19343
500,0.1,2,46,20053
500,0.1,2,47,17741
500,0.1,2,48,18136
500,0.1,2,49,20679
500,0.1,2,50,23542
500,0.1,3,1,38403
500,0.1,3,2,36691
500,0.1,3,3,27323
500,0.1,3,4,29700
500,0.1,3,5,32990
500,0.1,3,6,29222
500,0.1,3,7,35351
500,0.1,3,8,29057
500,0.1,3,9,27548
500,0.1,3,10,30802
500,0.1,3,11,33609
500,0.1,3,12,32123
500,0.1,3,13,29163
500,0.1,3,14,30400
500,0.1,3,15,27947
500,0.1,3,16,24542
500,0.1,3,17,32044
500,0.1,3,18,32385
500,0.1,3,19,26020
500,0.1,3,20,24666
500,0.1,3,21,22773
500,0.1,3,22,26620
500,0.1,3,23,25543
500,0.1,3,24,21533
500,0.1,3,25,24211
500,0.1,3,26,25762
500,0.1,3,27,24513
500,0.1,3,28,25798
500,0.1,3,29,24673
500,0.1,3,30,25264
500,0.1,3,31,20862
500,0.1,3,32,29497
500,0.1,3,33,24900
500,0.1,3,34,28981
500,0.1,3,35,21421
500,0.1,3,36,22908
500,0.1,3,37,24302
500,0.1,3,38,18857
500,0.1,3,39,22317
500,0.1,3,40,24130
500,0.1,3,41,19522
500,0.1,3,42,22708
500,0.1,3,43,21974
500,0.1,3,44,20610
500,0.1,3,45,19232
500,0.1,3,46,20448
500,0.1,3,47,18447
500,0.1,3,48,24580
500,0.1,3,49,23031
500,0.1,3,50,19140
500,0.1,4,1,29892
500,0.1,4,2,31468
500,0.1,4,3,31525
500,0.1,4,4,34449
500,0.1,4,5,30907
500,0.1,4,6,35746
500,0.1,4,7,30711
500,0.1,4,8,36962
500,0.1,4,9,31387
500,0.1,4,10,39013
500,0.1,4,11,27491
500,0.1,4,12,28196
500,0.1,4,13,26627
500,0.1,4,14,33597
500,0.1,4,15,31167
500,0.1,4,16,28240
500,0.1,4,17,25855
500,0.1,4,18,30295
500,0.1,4,19,24885
500,0.1,4,20,29198
500,0.1,4,21,23472
500,0.1,4,22,27233
500,0.1,4,23,24706
500,0.1,4,24,23719
500,0.1,4,25,29003
500,0.1,4,26,21299
500,0.1,4,27,21488
500,0.1,4,28,21051
500,0.1,4,29,28602
500,0.1,4,30,21836
500,0.1,4,31,26127
500,0.1,4,32,22536
500,0.1,4,33,19674
500,0.1,4,34,29391
500,0.1,4,35,23308
500,0.1,4,36,23082
500,0.1,4,37,26199
500,0.1,4,38,19567
500,0.1,4,39,18367
500,0.1,4,40,20247
500,0.1,4,41,25191
500,0.1,4,42,20842
500,0.1,4,43,21246
500,0.1,4,44,20728
500,0.1,4,45,19789
500,0.1,4,46,27624
500,0.1,4,47,18416
500,0.1,4,48,18427
500,0.1,4,49,17583
500,0.1,4,50,20584
500,0.1,5,1,32799
500,0.1,5,2,30427
500,0.1,5,3,25651
500,0.1,5,4,40229
500,0.1,5,5,39649
500,0.1,5,6,35583
500,0.1,5,7,28849
500,0.1,5,8,29323
500,0.1,5,9,28775
500,0.1,5,10,39436
500,0.1,5,11,32557
500,0.1,5,12,27999
500,0.1,5,13,30812
500,0.1,5,14,26882
500,0.1,5,15,32376
500,0.1,5,16,22416
500,0.1,5,17,21662
500,0.1,5,18,24019
500,0.1,5,19,22564
500,0.1,5,20,30754
500,0.1,5,21,25751
500,0.1,5,22,24045
500,0.1,5,23,23988
500,0.1,5,24,33231
500,0.1,5,25,19903
500,0.1,5,26,20631
500,0.1,5,27,25013
500,0.1,5,28,24292
500,0.1,5,29,24108
500,0.1,5,30,21197
500,0.1,5,31,26455
500,0.1,5,32,21135
500,0.1,5,33,18958
500,0.1,5,34,22504
500,0.1,5,35,21816
500,0.1,5,36,34362
500,0.1,5,37,18921
500,0.1,5,38,18857
500,0.1,5,39,18806
500,0.1,5,40,27882
500,0.1,5,41,22525
500,0.1,5,42,25895
500,0.1,5,43,23387
500,0.1,5,44,17671
500,0.1,5,45,25154
500,0.1,5,46,19809
500,0.1,5,47,22605
500,0.1,5,48,22030
500,0.1,5,49,21636
500,0.1,5,50,19240
500,0.1,6,1,37731
500,0.1,6,2,24424
500,0.1,6,3,40978
500,0.1,6,4,43584
500,0.1,6,5,32363
500,0.1,6,6,50088
500,0.1,6,7,26646
500,0.1,6,8,29266
500,0.1,6,9,26816
500,0.1,6,10,32081
500,0.1,6,11,35310
500,0.1,6,12,33184
500,0.1,6,13,27820
500,0.1,6,14,27025
500,0.1,6,15,22333
500,0.1,6,16,27287
500,0.1,6,17,28907
500,0.1,6,18,25214
500,0.1,6,19,32148
500,0.1,6,20,20018
500,0.1,6,21,20811
500,0.1,6,22,29170
500,0.1,6,23,33163
500,0.1,6,24,22616
500,0.1,6,25,23754
500,0.1,6,26,23045
500,0.1,6,27,31607
500,0.1,6,28,26052
500,0.1,6,29,23980
500,0.1,6,30,21501
500,0.1,6,31,22754
500,0.1,6,32,22771
500,0.1,6,33,27931
500,0.1,6,34,19047
500,0.1,6,35,22664
500,0.1,6,36,21047
500,0.1,6,37,26778
500,0.1,6,38,24007
500,0.1,6,39,25558
500,0.1,6,40,22901
500,0.1,6,41,13938
500,0.1,6,42,28965
500,0.1,6,43,18605
500,0.1,6,44,21334
500,0.1,6,45,22581
500,0.1,6,46,20254
500,0.1,6,47,17664
500,0.1,6,48,20134
500,0.1,6,49,25091
500,0.1,6,50,14847
500,0.1,7,1,43337
500,0.1,7,2,28100
500,0.1,7,3,45468
500,0.1,7,4,37185
500,0.1,7,5,36375
500,0.1,7,6,27382
500,0.1,7,7,33898
500,0.1,7,8,27362
500,0.1,7,9,26541
500,0.1,7,10,26255
500,0.1,7,11,21980
500,0.1,7,12,27798
500,0.1,7,13,27838
500,0.1,7,14,32311
500,0.1,7,15,34475
500,0.1,7,16,29214
500,0.1,7,17,28580
500,0.1,7,18,27585
500,0.1,7,19,26032
500,0.1,7,20,25693
500,0.1,7,21,27792
500,0.1,7,22,21640
500,0.1,7,23,26845
500,0.1,7,24,31453
500,0.1,7,25,27273
500,0.1,7,26,23475
500,0.1,7,27,22437
500,0.1,7,28,24894
500,0.1,7,29,20596
500,0.1,7,30,21949
500,0.1,7,31,23361
500,0.1,7,32,27282
500,0.1,7,33,18997
500,0.1,7,34,23812
500,0.1,7,35,26338
500,0.1,7,36,21820
500,0.1,7,37,25916
500,0.1,7,38,22823
500,0.1,7,39,19975
500,0.1,7,40,24834
500,0.1,7,41,19844
500,0.1,7,42,20752
500,0.1,7,43,20586
500,0.1,7,44,20432
500,0.1,7,45,22017
500,0.1,7,46,19469
500,0.1,7,47,19515
500,0.1,7,48,18633
500,0.1,7,49,15813
500,0.1,7,50,20149
500,0.1,8,1,31707
500,0.1,8,2,32667
500,0.1,8,3,27782
500,0.1,8,4,33282
500,0.1,8,5,29209
500,0.1,8,6,30210
500,0.1,8,7,31237
500,0.1,8,8,28615
500,0.1,8,9,48383
500,0.1,8,10,24418
500,0.1,8,11,26653
500,0.1,8,12,26805
500,0.1,8,13,28149
500,0.1,8,14,27816
500,0.1,8,15,24653
500,0.1,8,16,26236
500,0.1,8,17,24751
500,0.1,8,18,31951
500,0.1,8,19,29215
500,0.1,8,20,23551
500,0.1,8,21,27019
500,0.1,8,22,21227
500,0.1,8,23,29993
500,0.1,8,24,20799
500,0.1,8,25,28676
500,0.1,8,26,24810
500,0.1,8,27,30225
500,0.1,8,28,24598
500,0.1,8,29,18944
500,0.1,8,30,24676
500,0.1,8,31,27090
500,0.1,8,32,27473
500,0.1,8,33,21618
500,0.1,8,34,17722
500,0.1,8,35,25185
500,0.1,8,36,26460
500,0.1,8,37,22360
500,0.1,8,38,29055
500,0.1,8,39,17857
500,0.1,8,40,19444
500,0.1,8,41,18026
500,0.1,8,42,20036
500,0.1,8,43,22360
500,0.1,8,44,19543
500,0.1,8,45,28648
500,0.1,8,46,17877
500,0.1,8,47,18688
500,0.1,8,48,22705
500,0.1,8,49,20036
500,0.1,8,50,19297
500,0.1,9,1,32187
500,0.1,9,2,39514
500,0.1,9,3,39828
500,0.1,9,4,35097
500,0.1,9,5,31366
500,0.1,9,6,32077
500,0.1,9,7,33098
500,0.1,9,8,27740
500,0.1,9,9,29855
500,0.1,9,10,31534
500,0.1,9,11,30606
500,0.1,9,12,42499
500,0.1,9,13,33461
500,0.1,9,14,31837
500,0.1,9,15,32988
500,0.1,9,16,33191
500,0.1,9,17,27000
500,0.1,9,18,25941
500,0.1,9,19,24767
500,0.1,9,20,37571
500,0.1,9,21,23183
500,0.1,9,22,25975
500,0.1,9,23,22534
500,0.1,9,24,28297
500,0.1,9,25,21435
500,0.1,9,26,26096
500,0.1,9,27,25998
500,0.1,9,28,25446
500,0.1,9,29,24681
500,0.1,9,30,22464
500,0.1,9,31,21158
500,0.1,9,32,27115
500,0.1,9,33,27836
500,0.1,9,34,31838
500,0.1,9,35,25609
500,0.1,9,36,26552
500,0.1,9,37,26636
500,0.1,9,38,23744
500,0.1,9,39,23704
500,0.1,9,40,22765
500,0.1,9,41,20996
500,0.1,9,42,22173
500,0.1,9,43,22724
500,0.1,9,44,27511
500,0.1,9,45,24243
500,0.1,9,46,21683
500,0.1,9,47,17804
500,0.1,9,48,23102
500,0.1,9,49,17777
500,0.1,9,50,18531
500,0.1,10,1,27239
500,0.1,10,2,32475
500,0.1,10,3,26690
500,0.1,10,4,35633
500,0.1,10,5,28926
500,0.1,10,6,43021
500,0.1,10,7,29599
500,0.1,10,8,32533
500,0.1,10,9,29339
500,0.1,10,10,28231
500,0.1,10,11,25513
500,0.1,10,12,29817
500,0.1,10,13,35716
500,0.1,10,14,29242
500,0.1,10,15,24692
500,0.1,10,16,24794
500,0.1,10,17,29458
500,0.1,10,18,27482
500,0.1,10,19,30187
500,0.1,10,20,25185
500,0.1,10,21,28956
500,0.1,10,22,25669
500,0.1,10,23,25211
500,0.1,10,24,26995
500,0.1,10,25,29507
500,0.1,10,26,29645
500,0.1,10,27,21547
500,0.1,10,28,29628
500,0.1,10,29,21392
500,0.1,10,30,18819
500,0.1,10,31,24733
500,0.1,10,32,19774
500,0.1,10,33,18392
500,0.1,10,34,29690
500,0.1,10,35,26365
500,0.1,10,36,26437
500,0.1,10,37,19226
500,0.1,10,38,33913
500,0.1,10,39,20363
500,0.1,10,40,20144
500,0.1,10,41,23497
500,0.1,10,42,17998
500,0.1,10,43,21548
500,0.1,10,44,27668
500,0.1,10,45,22008
500,0.1,10,46,21084
500,0.1,10,47,20377
500,0.1,10,48,31318
500,0.1,10,49,22189
500,0.1,10,50,21882
500,0.1,11,1,42885
500,0.1,11,2,27589
500,0.1,11,3,27475
500,0.1,11,4,30960
500,0.1,11,5,38347
500,0.1,11,6,29903
500,0.1,11,7,29064
500,0.1,11,8,24331
500,0.1,11,9,27010
500,0.1,11,10,34281
500,0.1,11,11,27147
500,0.1,11,12,29385
500,0.1,11,13,23574
500,0.1,11,14,33642
500,0.1,11,15,29670
500,0.1,11,16,26099
500,0.1,11,17,18852
500,0.1,11,18,24837
500,0.1,11,19,23397
500,0.1,11,20,17803
500,0.1,11,21,26867
500,0.1,11,22,24207
500,0.1,11,23,25379
500,0.1,11,24,24858
500,0.1,11,25,20711
500,0.1,11,26,21076
500,0.1,11,27,20420
500,0.1,11,28,26513
500,0.1,11,29,20828
500,0.1,11,30,24817
500,0.1,11,31,21553
500,0.1,11,32,22562
500,0.1,11,33,25567
500,0.1,11,34,26650
500,0.1,11,35,23505
500,0.1,11,36,24642
500,0.1,11,37,25086
500,0.1,11,38,24497
500,0.1,11,39,22888
500,0.1,11,40,26582
500,0.1,11,41,19124
500,0.1,11,42,20172
500,0.1,11,43,20237
500,0.1,11,44,21292
500,0.1,11,45,18301
500,0.1,11,46,21319
500,0.1,11,47,22157
500,0.1,11,48,23051
500,0.1,11,49,15668
500,0.1,11,50,25093
500,0.1,12,1,37068
500,0.1,12,2,31469
500,0.1,12,3,33364
500,0.1,12,4,29533
500,0.1,12,5,29428
500,0.1,12,6,25774
500,0.1,12,7,40639
500,0.1,12,8,31857
500,0.1,12,9,28143
500,0.1,12,10,26706
500,0.1,12,11,25339
500,0.1,12,12,35177
500,0.1,12,13,26452
500,0.1,12,14,26841
500,0.1,12,15,31915
500,0.1,12,16,28363
500,0.1,12,17,26418
500,0.1,12,18,27856
500,0.1,12,19,23197
500,0.1,12,20,25307
500,0.1,12,21,24247
500,0.1,12,22,24580
500,0.1,12,23,26251
500,0.1,12,24,23436
500,0.1,12,25,22932
500,0.1,12,26,27358
500,0.1,12,27,20830
500,0.1,12,28,27504
500,0.1,12,29,22740
500,0.1,12,30,22329
500,0.1,12,31,28513
500,0.1,12,32,23060
500,0.1,12,33,21203
500,0.1,12,34,17814
500,0.1,12,35,23506
500,0.1,12,36,24804
500,0.1,12,37,17868
500,0.1,12,38,18955
500,0.1,12,39,30004
500,0.1,12,40,26142
500,0.1,12,41,25100
500,0.1,12,42,19382
500,0.1,12,43,24289
500,0.1,12,44,19937
500,0.1,12,45,18201
500,0.1,12,46,17258
500,0.1,12,47,19897
500,0.1,12,48,18503
500,0.1,12,49,25641
500,0.1,12,50,21618
500,0.1,13,1,34753
500,0.1,13,2,28418
500,0.1,13,3,26879
500,0.1,13,4,35355
500,0.1,13,5,27816
500,0.1,13,6,37716
500,0.1,13,7,27125
500,0.1,13,8,33729
500,0.1,13,9,31135
500,0.1,13,10,27592
500,0.1,13,11,40952
500,0.1,13,12,31172
500,0.1,13,13,33029
500,0.1,13,14,28125
500,0.1,13,15,30435
500,0.1,13,16,22693
500,0.1,13,17,38750
500,0.1,13,18,26720
500,0.1,13,19,29985
500,0.1,13,20,22220
500,0.1,13,21,20507
500,0.1,13,22,26583
500,0.1,13,23,30901
500,0.1,13,24,30052
500,0.1,13,25,29864
500,0.1,13,26,29214
500,0.1,13,27,25547
500,0.1,13,28,30236
500,0.1,13,29,22221
500,0.1,13,30,25023
500,0.1,13,31,25507
500,0.1,13,32,26730
500,0.1,13,33,22501
500,0.1,13,34,24179
500,0.1,13,35,21179
500,0.1,13,36,21825
500,0.1,13,37,26574
500,0.1,13,38,26622
500,0.1,13,39,22498
500,0.1,13,40,21296
500,0.1,13,41,27277
500,0.1,13,42,23770
500,0.1,13,43,21836
500,0.1,13,44,25589
500,0.1,13,45,19560
500,0.1,13,46,18451
500,0.1,13,47,18096
500,0.1,13,48,22519
500,0.1,13,49,18713
500,0.1,13,50,21129
500,0.1,14,1,29138
500,0.1,14,2,30396
500,0.1,14,3,36388
500,0.1,14,4,34719
500,0.1,14,5,30996
500,0.1,14,6,32922
500,0.1,14,7,35669
500,0.1,14,8,30668
500,0.1,14,9,30960
500,0.1,14,10,28399
500,0.1,14,11,31533
500,0.1,14,12,28722
500,0.1,14,13,36496
500,0.1,14,14,33832
500,0.1,14,15,27827
500,0.1,14,16,26560
500,0.1,14,17,31464
500,0.1,14,18,26127
500,0.1,14,19,26072
500,0.1,14,20,29607
500,0.1,14,21,25234
500,0.1,14,22,29053
500,0.1,14,23,28190
500,0.1,14,24,27506
500,0.1,14,25,22217
500,0.1,14,26,29782
500,0.1,14,27,26388
500,0.1,14,28,26410
500,0.1,14,29,25388
500,0.1,14,30,24532
500,0.1,14,31,25904
500,0.1,14,32,21882
500,0.1,14,33,20606
500,0.1,14,34,22164
500,0.1,14,35,21944
500,0.1,14,36,20339
500,0.1,14,37,19453
500,0.1,14,38,18888
500,0.1,14,39,24019
500,0.1,14,40,27406
500,0.1,14,41,21284
500,0.1,14,42,19489
500,0.1,14,43,22658
500,0.1,14,44,22674
500,0.1,14,45,18820
500,0.1,14,46,21306
500,0.1,14,47,18553
500,0.1,14,48,17924
500,0.1,14,49,17933
500,0.1,14,50,25724
500,0.1,15,1,28650
500,0.1,15,2,34478
500,0.1,15,3,31383
500,0.1,15,4,24028
500,0.1,15,5,37558
500,0.1,15,6,32908
500,0.1,15,7,35010
500,0.1,15,8,31378
500,0.1,15,9,28457
500,0.1,15,10,26317
500,0.1,15,11,22164
500,0.1,15,12,26084
500,0.1,15,13,32569
500,0.1,15,14,26206
500,0.1,15,15,30472
500,0.1,15,16,40123
500,0.1,15,17,28361
500,0.1,15,18,28506
500,0.1,15,19,25740
500,0.1,15,20,25220
500,0.1,15,21,23457
500,0.1,15,22,28226
500,0.1,15,23,27290
500,0.1,15,24,25818
500,0.1,15,25,24646
500,0.1,15,26,27760
500,0.1,15,27,26175
500,0.1,15,28,22054
500,0.1,15,29,24359
500,0.1,15,30,20795
500,0.1,15,31,23243
500,0.1,15,32,21987
500,0.1,15,33,24229
500,0.1,15,34,22291
500,0.1,15,35,27287
500,0.1,15,36,23488
500,0.1,15,37,21738
500,0.1,15,38,21771
500,0.1,15,39,23131
500,0.1,15,40,20051
500,0.1,15,41,20262
500,0.1,15,42,20955
500,0.1,15,43,23157
500,0.1,15,44,21488
500,0.1,15,45,20747
500,0.1,15,46,21159
500,0.1,15,47,18546
500,0.1,15,48,18970
500,0.1,15,49,19180
500,0.1,15,50,17465
500,0.1,16,1,32536
500,0.1,16,2,29729
500,0.1,16,3,28067
500,0.1,16,4,41847
500,0.1,16,5,31218
500,0.1,16,6,32941
500,0.1,16,7,30341
500,0.1,16,8,30530
500,0.1,16,9,27335
500,0.1,16,10,36061
500,0.1,16,11,28301
500,0.1,16,12,29420
500,0.1,16,13,43865
500,0.1,16,14,25454
500,0.1,16,15,30532
500,0.1,16,16,29190
500,0.1,16,17,24392
500,0.1,16,18,26363
500,0.1,16,19,26657
500,0.1,16,20,25356
500,0.1,16,21,27929
500,0.1,16,22,28152
500,0.1,16,23,24912
500,0.1,16,24,19212
500,0.1,16,25,24816
500,0.1,16,26,22186
500,0.1,16,27,24687
500,0.1,16,28,28164
500,0.1,16,29,23279
500,0.1,16,30,33186
500,0.1,16,31,23539
500,0.1,16,32,27816
500,0.1,16,33,22333
500,0.1,16,34,25570
500,0.1,16,35,24423
500,0.1,16,36,21800
500,0.1,16,37,23004
500,0.1,16,38,24405
500,0.1,16,39,23086
500,0.1,16,40,20673
500,0.1,16,41,20690
500,0.1,16,42,21407
500,0.1,16,43,21011
500,0.1,16,44,20212
500,0.1,16,45,27137
500,0.1,16,46,16537
500,0.1,16,47,19054
500,0.1,16,48,19444
500,0.1,16,49,22118
500,0.1,16,50,18649
500,0.1,17,1,36947
500,0.1,17,2,29314
500,0.1,17,3,31036
500,0.1,17,4,29939
500,0.1,17,5,37597
500,0.1,17,6,28908
500,0.1,17,7,32445
500,0.1,17,8,37607
500,0.1,17,9,34111
500,0.1,17,10,29592
500,0.1,17,11,33689
500,0.1,17,12,26246
500,0.1,17,13,24067
500,0.1,17,14,34038
500,0.1,17,15,32594
500,0.1,17,16,26881
500,0.1,17,17,24936
500,0.1,17,18,23085
500,0.1,17,19,27665
500,0.1,17,20,34622
500,0.1,17,21,25774
500,0.1,17,22,27114
500,0.1,17,23,30508
500,0.1,17,24,31144
500,0.1,17,25,25679
500,0.1,17,26,24242
500,0.1,17,27,27713
500,0.1,17,28,26896
500,0.1,17,29,24888
500,0.1,17,30,26429
500,0.1,17,31,21398
500,0.1,17,32,23331
500,0.1,17,33,24495
500,0.1,17,34,25322
500,0.1,17,35,21808
500,0.1,17,36,20280
500,0.1,17,37,21796
500,0.1,17,38,19416
500,0.1,17,39,21701
500,0.1,17,40,30584
500,0.1,17,41,26308
500,0.1,17,42,25060
500,0.1,17,43,17781
500,0.1,17,44,22622
500,0.1,17,45,21804
500,0.1,17,46,23293
500,0.1,17,47,23353
500,0.1,17,48,22847
500,0.1,17,49,21079
500,0.1,17,50,19533
500,0.1,18,1,32817
500,0.1,18,2,33129
500,0.1,18,3,31363
500,0.1,18,4,37190
500,0.1,18,5,34448
500,0.1,18,6,39852
500,0.1,18,7,29286
500,0.1,18,8,31061
500,0.1,18,9,36212
500,0.1,18,10,32257
500,0.1,18,11,28124
500,0.1,18,12,44330
500,0.1,18,13,28087
500,0.1,18,14,26281
500,0.1,18,15,27390
500,0.1,18,16,33325
500,0.1,18,17,32160
500,0.1,18,18,27758
500,0.1,18,19,22969
500,0.1,18,20,24409
500,0.1,18,21,23935
500,0.1,18,22,24746
500,0.1,18,23,25351
500,0.1,18,24,21468
500,0.1,18,25,23741
500,0.1,18,26,20392
500,0.1,18,27,23971
500,0.1,18,28,27773
500,0.1,18,29,28574
500,0.1,18,30,23847
500,0.1,18,31,23905
500,0.1,18,32,27322
500,0.1,18,33,22710
500,0.1,18,34,23935
500,0.1,18,35,25262
500,0.1,18,36,22199
500,0.1,18,37,25351
500,0.1,18,38,24874
500,0.1,18,39,21782
500,0.1,18,40,20606
500,0.1,18,41,17792
500,0.1,18,42,16674
500,0.1,18,43,23084
500,0.1,18,44,21789
500,0.1,18,45,19577
500,0.1,18,46,18614
500,0.1,18,47,25658
500,0.1,18,48,23234
500,0.1,18,49,22007
500,0.1,18,50,19143
500,0.1,19,1,28936
500,0.1,19,2,27075
500,0.1,19,3,38818
500,0.1,19,4,40639
500,0.1,19,5,32323
500,0.1,19,6,25521
500,0.1,19,7,30876
500,0.1,19,8,24850
500,0.1,19,9,30173
500,0.1,19,10,29110
500,0.1,19,11,26615
500,0.1,19,12,31444
500,0.1,19,13,36990
500,0.1,19,14,31974
500,0.1,19,15,27172
500,0.1,19,16,36298
500,0.1,19,17,29556
500,0.1,19,18,23871
500,0.1,19,19,24435
500,0.1,19,20,28000
500,0.1,19,21,23039
500,0.1,19,22,26424
500,0.1,19,23,23343
500,0.1,19,24,20862
500,0.1,19,25,26984
500,0.1,19,26,16613
500,0.1,19,27,24777
500,0.1,19,28,21134
500,0.1,19,29,22150
500,0.1,19,30,23048
500,0.1,19,31,24622
500,0.1,19,32,25065
500,0.1,19,33,22918
500,0.1,19,34,23477
500,0.1,19,35,20843
500,0.1,19,36,18725
500,0.1,19,37,23065
500,0.1,19,38,26651
500,0.1,19,39,19507
500,0.1,19,40,22847
500,0.1,19,41,22915
500,0.1,19,42,26233
500,0.1,19,43,28103
500,0.1,19,44,18821
500,0.1,19,45,20719
500,0.1,19,46,25753
500,0.1,19,47,19045
500,0.1,19,48,20848
500,0.1,19,49,20492
500,0.1,19,50,16175
500,0.1,20,1,31838
500,0.1,20,2,38488
500,0.1,20,3,32281
500,0.1,20,4,25535
500,0.1,20,5,29545
500,0.1,20,6,28606
500,0.1,20,7,36398
500,0.1,20,8,33146
500,0.1,20,9,31903
500,0.1,20,10,31971
500,0.1,20,11,26855
500,0.1,20,12,35016
500,0.1,20,13,29680
500,0.1,20,14,31504
500,0.1,20,15,29862
500,0.1,20,16,27433
500,0.1,20,17,23879
500,0.1,20,18,28734
500,0.1,20,19,27474
500,0.1,20,20,23487
500,0.1,20,21,25310
500,0.1,20,22,28041
500,0.1,20,23,31161
500,0.1,20,24,32750
500,0.1,20,25,39709
500,0.1,20,26,38703
500,0.1,20,27,28410
500,0.1,20,28,24233
500,0.1,20,29,20964
500,0.1,20,30,23849
500,0.1,20,31,24566
500,0.1,20,32,33228
500,0.1,20,33,18031
500,0.1,20,34,19849
500,0.1,20,35,21190
500,0.1,20,36,28040
500,0.1,20,37,21163
500,0.1,20,38,23813
500,0.1,20,39,24196
500,0.1,20,40,19266
500,0.1,20,41,21763
500,0.1,20,42,22628
500,0.1,20,43,18506
500,0.1,20,44,20802
500,0.1,20,45,19140
500,0.1,20,46,25988
500,0.1,20,47,24541
500,0.1,20,48,17114
500,0.1,20,49,25186
500,0.1,20,50,22142
500,0.1,21,1,26507
500,0.1,21,2,27911
500,0.1,21,3,31786
500,0.1,21,4,35674
500,0.1,21,5,32684
500,0.1,21,6,28641
500,0.1,21,7,38077
500,0.1,21,8,29993
500,0.1,21,9,28632
500,0.1,21,10,27573
500,0.1,21,11,27782
500,0.1,21,12,26732
500,0.1,21,13,24612
500,0.1,21,14,22983
500,0.1,21,15,27120
500,0.1,21,16,29819
500,0.1,21,17,28961
500,0.1,21,18,23658
500,0.1,21,19,29878
500,0.1,21,20,28991
500,0.1,21,21,30067
500,0.1,21,22,24014
500,0.1,21,23,25773
500,0.1,21,24,23265
500,0.1,21,25,20807
500,0.1,21,26,27361
500,0.1,21,27,29560
500,0.1,21,28,16831
500,0.1,21,29,21984
500,0.1,21,30,28443
500,0.1,21,31,29531
500,0.1,21,32,25254
500,0.1,21,33,24205
500,0.1,21,34,24315
500,0.1,21,35,23971
500,0.1,21,36,21204
500,0.1,21,37,22364
500,0.1,21,38,20962
500,0.1,21,39,19723
500,0.1,21,40,25931
500,0.1,21,41,22335
500,0.1,21,42,18581
500,0.1,21,43,18996
500,0.1,21,44,23960
500,0.1,21,45,25235
500,0.1,21,46,20445
500,0.1,21,47,20259
500,0.1,21,48,21578
500,0.1,21,49,18714
500,0.1,21,50,17852
500,0.1,22,1,33966
500,0.1,22,2,36342
500,0.1,22,3,30270
500,0.1,22,4,27784
500,0.1,22,5,27073
500,0.1,22,6,28680
500,0.1,22,7,31444
500,0.1,22,8,28453
500,0.1,22,9,28600
500,0.1,22,10,31832
500,0.1,22,11,31382
500,0.1,22,12,31328
500,0.1,22,13,28381
500,0.1,22,14,25585
500,0.1,22,15,30753
500,0.1,22,16,26492
500,0.1,22,17,24908
500,0.1,22,18,30869
500,0.1,22,19,22761
500,0.1,22,20,25861
500,0.1,22,21,26699
500,0.1,22,22,20826
500,0.1,22,23,22843
500,0.1,22,24,31248
500,0.1,22,25,24845
500,0.1,22,26,31182
500,0.1,22,27,21542
500,0.1,22,28,30079
500,0.1,22,29,27058
500,0.1,22,30,24189
500,0.1,22,31,24516
500,0.1,22,32,25069
500,0.1,22,33,17740
500,0.1,22,34,21728
500,0.1,22,35,33508
500,0.1,22,36,25139
500,0.1,22,37,26084
500,0.1,22,38,27309
500,0.1,22,39,26043
500,0.1,22,40,24104
500,0.1,22,41,19014
500,0.1,22,42,26865
500,0.1,22,43,18311
500,0.1,22,44,24103
500,0.1,22,45,20156
500,0.1,22,46,31696
